SalesDetailsKey,SalesHeaderKey,SalesOrderNumber,ProductKey,ProductSubcategoryKey,OrderQuantity,UnitPrice,ExtendedAmount,OrderDate,DueDate,ShipDate,CustomerKey,RegionKey,DiscountAmount,TotalAmount,SalesAmount
22933,3191,SO49129,445,8,3,35.994,107.982,7/31/2012,8/12/2012,7/8/2012,175,7,1163.36,43071.79,41908.43
22934,3191,SO49129,458,10,3,44.994,134.982,7/31/2012,8/12/2012,7/8/2012,175,7,1163.36,43071.79,41908.43
22935,3191,SO49129,213,18,3,20.1865,60.5595,7/31/2012,8/12/2012,7/8/2012,175,7,1163.36,43071.79,41908.43
22936,3191,SO49129,456,10,4,44.994,179.976,7/31/2012,8/12/2012,7/8/2012,175,7,1163.36,43071.79,41908.43
22937,3191,SO49129,224,10,4,5.1865,20.746,7/31/2012,8/12/2012,7/8/2012,175,7,1163.36,43071.79,41908.43
22938,3191,SO49129,447,18,4,15,60,7/31/2012,8/12/2012,7/8/2012,175,7,1163.36,43071.79,41908.43
22939,3191,SO49129,448,18,4,11.994,47.976,7/31/2012,8/12/2012,7/8/2012,175,7,1163.36,43071.79,41908.43
22940,3191,SO49129,294,16,4,744.2727,2977.0908,7/31/2012,8/12/2012,7/8/2012,175,7,1163.36,43071.79,41908.43
22941,3191,SO49129,354,15,4,1242.8518,4971.4072,7/31/2012,8/12/2012,7/8/2012,175,7,1163.36,43071.79,41908.43
22942,3191,SO49129,358,15,4,1229.4589,4917.8356,7/31/2012,8/12/2012,7/8/2012,175,7,1163.36,43071.79,41908.43
22943,3191,SO49129,230,7,5,28.8404,144.202,7/31/2012,8/12/2012,7/8/2012,175,7,1163.36,43071.79,41908.43
22944,3191,SO49129,233,7,5,28.8404,144.202,7/31/2012,8/12/2012,7/8/2012,175,7,1163.36,43071.79,41908.43
22945,3191,SO49129,428,3,5,209.256,1046.28,7/31/2012,8/12/2012,7/8/2012,175,7,1163.36,43071.79,41908.43
22946,3191,SO49129,464,5,5,14.1289,70.6445,7/31/2012,8/12/2012,7/8/2012,175,7,1163.36,43071.79,41908.43
22947,3191,SO49129,395,1,5,61.374,306.87,7/31/2012,8/12/2012,7/8/2012,175,7,1163.36,43071.79,41908.43
22948,3191,SO49129,459,6,5,53.994,269.97,7/31/2012,8/12/2012,7/8/2012,175,7,1163.36,43071.79,41908.43
22949,3191,SO49129,221,18,5,20.1865,100.9325,7/31/2012,8/12/2012,7/8/2012,175,7,1163.36,43071.79,41908.43
22950,3191,SO49129,470,5,6,22.794,136.764,7/31/2012,8/12/2012,7/8/2012,175,7,1163.36,43071.79,41908.43
22951,3191,SO49129,352,15,6,1242.8518,7457.1108,7/31/2012,8/12/2012,7/8/2012,175,7,1163.36,43071.79,41908.43
22952,3191,SO49129,236,7,7,28.8404,201.8828,7/31/2012,8/12/2012,7/8/2012,175,7,1163.36,43071.79,41908.43
22953,3191,SO49129,427,3,3,209.256,627.768,7/31/2012,8/12/2012,7/8/2012,175,7,1163.36,43071.79,41908.43
22954,3191,SO49129,360,13,1,1229.4589,1229.4589,7/31/2012,8/12/2012,7/8/2012,175,7,1163.36,43071.79,41908.43
22955,2540,SO49130,422,1,1,67.539,67.539,7/31/2012,8/12/2012,7/8/2012,22,3,71.1,1416.85,1345.75
22956,2540,SO49130,379,17,1,1308.9375,1308.9375,7/31/2012,8/12/2012,7/8/2012,22,3,71.1,1416.85,1345.75
22957,2540,SO49130,216,18,2,20.1865,40.373,7/31/2012,8/12/2012,7/8/2012,22,3,71.1,1416.85,1345.75
22958,2773,SO49131,420,4,1,141.615,141.615,7/31/2012,8/12/2012,7/8/2012,348,3,5.92,141.62,135.7
22959,328,SO49132,356,15,1,1242.8518,1242.8518,7/31/2012,8/12/2012,7/8/2012,312,4,1081.9,31144.04,30062.14
22960,328,SO49132,366,17,1,647.994,647.994,7/31/2012,8/12/2012,7/8/2012,312,4,1081.9,31144.04,30062.14
22961,328,SO49132,460,6,1,53.994,53.994,7/31/2012,8/12/2012,7/8/2012,312,4,1081.9,31144.04,30062.14
22962,328,SO49132,221,18,1,20.1865,20.1865,7/31/2012,8/12/2012,7/8/2012,312,4,1081.9,31144.04,30062.14
22963,328,SO49132,399,1,2,33.7745,67.549,7/31/2012,8/12/2012,7/8/2012,312,4,1081.9,31144.04,30062.14
22964,328,SO49132,421,3,2,196.329,392.658,7/31/2012,8/12/2012,7/8/2012,312,4,1081.9,31144.04,30062.14
22965,328,SO49132,420,4,2,141.615,283.23,7/31/2012,8/12/2012,7/8/2012,312,4,1081.9,31144.04,30062.14
22966,328,SO49132,362,15,2,1229.4589,2458.9178,7/31/2012,8/12/2012,7/8/2012,312,4,1081.9,31144.04,30062.14
22967,328,SO49132,358,15,2,1229.4589,2458.9178,7/31/2012,8/12/2012,7/8/2012,312,4,1081.9,31144.04,30062.14
22968,328,SO49132,354,15,2,1242.8518,2485.7036,7/31/2012,8/12/2012,7/8/2012,312,4,1081.9,31144.04,30062.14
22969,328,SO49132,428,3,3,209.256,627.768,7/31/2012,8/12/2012,7/8/2012,312,4,1081.9,31144.04,30062.14
22970,328,SO49132,409,3,3,209.256,627.768,7/31/2012,8/12/2012,7/8/2012,312,4,1081.9,31144.04,30062.14
22971,328,SO49132,233,7,3,28.8404,86.5212,7/31/2012,8/12/2012,7/8/2012,312,4,1081.9,31144.04,30062.14
22972,328,SO49132,224,10,3,5.1865,15.5595,7/31/2012,8/12/2012,7/8/2012,312,4,1081.9,31144.04,30062.14
22973,328,SO49132,456,10,3,44.994,134.982,7/31/2012,8/12/2012,7/8/2012,312,4,1081.9,31144.04,30062.14
22974,328,SO49132,364,17,4,647.994,2591.976,7/31/2012,8/12/2012,7/8/2012,312,4,1081.9,31144.04,30062.14
22975,328,SO49132,360,13,5,1229.4589,6147.2945,7/31/2012,8/12/2012,7/8/2012,312,4,1081.9,31144.04,30062.14
22976,328,SO49132,352,15,5,1242.8518,6214.259,7/31/2012,8/12/2012,7/8/2012,312,4,1081.9,31144.04,30062.14
22977,328,SO49132,458,10,5,44.994,224.97,7/31/2012,8/12/2012,7/8/2012,312,4,1081.9,31144.04,30062.14
22978,328,SO49132,365,17,6,647.994,3887.964,7/31/2012,8/12/2012,7/8/2012,312,4,1081.9,31144.04,30062.14
22979,328,SO49132,470,5,15,20.8945,313.4175,7/31/2012,8/12/2012,7/8/2012,312,4,1081.9,31144.04,30062.14
22980,328,SO49132,469,5,7,22.794,159.558,7/31/2012,8/12/2012,7/8/2012,312,4,1081.9,31144.04,30062.14
22981,2355,SO49133,323,17,6,469.794,2818.764,7/31/2012,8/12/2012,7/8/2012,135,5,221.3,10335.47,10114.17
22982,2355,SO49133,327,15,2,469.794,939.588,7/31/2012,8/12/2012,7/8/2012,135,5,221.3,10335.47,10114.17
22983,2355,SO49133,343,17,3,469.794,1409.382,7/31/2012,8/12/2012,7/8/2012,135,5,221.3,10335.47,10114.17
22984,2355,SO49133,329,17,4,469.794,1879.176,7/31/2012,8/12/2012,7/8/2012,135,5,221.3,10335.47,10114.17
22985,2355,SO49133,325,17,6,469.794,2818.764,7/31/2012,8/12/2012,7/8/2012,135,5,221.3,10335.47,10114.17
22986,2355,SO49133,333,17,1,469.794,469.794,7/31/2012,8/12/2012,7/8/2012,135,5,221.3,10335.47,10114.17
22987,3307,SO49134,470,5,2,22.794,45.588,7/31/2012,8/12/2012,7/8/2012,247,7,189.98,5031.81,4841.83
22988,3307,SO49134,360,13,2,1229.4589,2458.9178,7/31/2012,8/12/2012,7/8/2012,247,7,189.98,5031.81,4841.83
22989,3307,SO49134,358,15,2,1229.4589,2458.9178,7/31/2012,8/12/2012,7/8/2012,247,7,189.98,5031.81,4841.83
22990,3307,SO49134,469,5,3,22.794,68.382,7/31/2012,8/12/2012,7/8/2012,247,7,189.98,5031.81,4841.83
22991,2809,SO49135,297,12,1,736.1455,736.1455,7/31/2012,8/12/2012,7/8/2012,323,3,27.7,736.15,708.45
22992,1731,SO49136,377,17,2,1308.9375,2617.875,7/31/2012,8/12/2012,7/8/2012,343,1,2278.4,70164.52,67886.12
22993,1731,SO49136,379,17,1,1308.9375,1308.9375,7/31/2012,8/12/2012,7/8/2012,343,1,2278.4,70164.52,67886.12
22994,1731,SO49136,341,14,1,469.794,469.794,7/31/2012,8/12/2012,7/8/2012,343,1,2278.4,70164.52,67886.12
22995,1731,SO49136,460,6,2,53.994,107.988,7/31/2012,8/12/2012,7/8/2012,343,1,2278.4,70164.52,67886.12
22996,1731,SO49136,370,17,1,1466.01,1466.01,7/31/2012,8/12/2012,7/8/2012,343,1,2278.4,70164.52,67886.12
22997,1731,SO49136,337,14,2,469.794,939.588,7/31/2012,8/12/2012,7/8/2012,343,1,2278.4,70164.52,67886.12
22998,1731,SO49136,331,14,2,469.794,939.588,7/31/2012,8/12/2012,7/8/2012,343,1,2278.4,70164.52,67886.12
22999,1731,SO49136,321,14,3,469.794,1409.382,7/31/2012,8/12/2012,7/8/2012,343,1,2278.4,70164.52,67886.12
23000,1731,SO49136,339,17,3,469.794,1409.382,7/31/2012,8/12/2012,7/8/2012,343,1,2278.4,70164.52,67886.12
23001,1731,SO49136,333,17,8,469.794,3758.352,7/31/2012,8/12/2012,7/8/2012,343,1,2278.4,70164.52,67886.12
23002,1731,SO49136,458,10,3,44.994,134.982,7/31/2012,8/12/2012,7/8/2012,343,1,2278.4,70164.52,67886.12
23003,1731,SO49136,387,14,3,600.2625,1800.7875,7/31/2012,8/12/2012,7/8/2012,343,1,2278.4,70164.52,67886.12
23004,1731,SO49136,216,18,3,20.1865,60.5595,7/31/2012,8/12/2012,7/8/2012,343,1,2278.4,70164.52,67886.12
23005,1731,SO49136,368,14,3,1466.01,4398.03,7/31/2012,8/12/2012,7/8/2012,343,1,2278.4,70164.52,67886.12
23006,1731,SO49136,221,18,4,20.1865,80.746,7/31/2012,8/12/2012,7/8/2012,343,1,2278.4,70164.52,67886.12
23007,1731,SO49136,422,1,4,67.539,270.156,7/31/2012,8/12/2012,7/8/2012,343,1,2278.4,70164.52,67886.12
23008,1731,SO49136,385,14,4,600.2625,2401.05,7/31/2012,8/12/2012,7/8/2012,343,1,2278.4,70164.52,67886.12
23009,1731,SO49136,323,17,4,469.794,1879.176,7/31/2012,8/12/2012,7/8/2012,343,1,2278.4,70164.52,67886.12
23010,1731,SO49136,325,17,4,469.794,1879.176,7/31/2012,8/12/2012,7/8/2012,343,1,2278.4,70164.52,67886.12
23011,1731,SO49136,335,17,4,469.794,1879.176,7/31/2012,8/12/2012,7/8/2012,343,1,2278.4,70164.52,67886.12
23012,1731,SO49136,329,17,5,469.794,2348.97,7/31/2012,8/12/2012,7/8/2012,343,1,2278.4,70164.52,67886.12
23013,1731,SO49136,327,15,5,469.794,2348.97,7/31/2012,8/12/2012,7/8/2012,343,1,2278.4,70164.52,67886.12
23014,1731,SO49136,343,17,5,469.794,2348.97,7/31/2012,8/12/2012,7/8/2012,343,1,2278.4,70164.52,67886.12
23015,1731,SO49136,389,14,5,600.2625,3001.3125,7/31/2012,8/12/2012,7/8/2012,343,1,2278.4,70164.52,67886.12
23016,1731,SO49136,369,14,3,1466.01,4398.03,7/31/2012,8/12/2012,7/8/2012,343,1,2278.4,70164.52,67886.12
23017,1731,SO49136,456,10,6,44.994,269.964,7/31/2012,8/12/2012,7/8/2012,343,1,2278.4,70164.52,67886.12
23018,1731,SO49136,375,17,6,1308.9375,7853.625,7/31/2012,8/12/2012,7/8/2012,343,1,2278.4,70164.52,67886.12
23019,1731,SO49136,381,14,7,600.2625,4201.8375,7/31/2012,8/12/2012,7/8/2012,343,1,2278.4,70164.52,67886.12
23020,1731,SO49136,373,15,7,1308.9375,9162.5625,7/31/2012,8/12/2012,7/8/2012,343,1,2278.4,70164.52,67886.12
23021,1731,SO49136,233,7,7,28.8404,201.8828,7/31/2012,8/12/2012,7/8/2012,343,1,2278.4,70164.52,67886.12
23022,1731,SO49136,383,14,8,600.2625,4802.1,7/31/2012,8/12/2012,7/8/2012,343,1,2278.4,70164.52,67886.12
23023,1731,SO49136,224,10,3,5.1865,15.5595,7/31/2012,8/12/2012,7/8/2012,343,1,2278.4,70164.52,67886.12
23024,686,SO49137,323,17,2,469.794,939.588,7/31/2012,8/12/2012,7/8/2012,313,4,64.56,2348.97,2284.41
23025,686,SO49137,343,17,1,469.794,469.794,7/31/2012,8/12/2012,7/8/2012,313,4,64.56,2348.97,2284.41
23026,686,SO49137,327,15,1,469.794,469.794,7/31/2012,8/12/2012,7/8/2012,313,4,64.56,2348.97,2284.41
23027,686,SO49137,325,17,1,469.794,469.794,7/31/2012,8/12/2012,7/8/2012,313,4,64.56,2348.97,2284.41
23028,763,SO49138,428,3,2,209.256,418.512,7/31/2012,8/12/2012,7/8/2012,352,6,837.84,33688.85,32851.01
23029,763,SO49138,360,13,2,1229.4589,2458.9178,7/31/2012,8/12/2012,7/8/2012,352,6,837.84,33688.85,32851.01
23030,763,SO49138,356,15,2,1242.8518,2485.7036,7/31/2012,8/12/2012,7/8/2012,352,6,837.84,33688.85,32851.01
23031,763,SO49138,399,1,3,33.7745,101.3235,7/31/2012,8/12/2012,7/8/2012,352,6,837.84,33688.85,32851.01
23032,763,SO49138,365,17,4,647.994,2591.976,7/31/2012,8/12/2012,7/8/2012,352,6,837.84,33688.85,32851.01
23033,763,SO49138,364,17,4,647.994,2591.976,7/31/2012,8/12/2012,7/8/2012,352,6,837.84,33688.85,32851.01
23034,763,SO49138,354,15,5,1242.8518,6214.259,7/31/2012,8/12/2012,7/8/2012,352,6,837.84,33688.85,32851.01
23035,763,SO49138,233,7,5,28.8404,144.202,7/31/2012,8/12/2012,7/8/2012,352,6,837.84,33688.85,32851.01
23036,763,SO49138,469,5,6,22.794,136.764,7/31/2012,8/12/2012,7/8/2012,352,6,837.84,33688.85,32851.01
23037,763,SO49138,366,17,6,647.994,3887.964,7/31/2012,8/12/2012,7/8/2012,352,6,837.84,33688.85,32851.01
23038,763,SO49138,362,15,7,1229.4589,8606.2123,7/31/2012,8/12/2012,7/8/2012,352,6,837.84,33688.85,32851.01
23039,763,SO49138,224,10,7,5.1865,36.3055,7/31/2012,8/12/2012,7/8/2012,352,6,837.84,33688.85,32851.01
23040,763,SO49138,470,5,9,22.794,205.146,7/31/2012,8/12/2012,7/8/2012,352,6,837.84,33688.85,32851.01
23041,763,SO49138,352,15,2,1242.8518,2485.7036,7/31/2012,8/12/2012,7/8/2012,352,6,837.84,33688.85,32851.01
23042,763,SO49138,367,17,1,647.994,647.994,7/31/2012,8/12/2012,7/8/2012,352,6,837.84,33688.85,32851.01
23043,763,SO49138,421,3,2,196.329,392.658,7/31/2012,8/12/2012,7/8/2012,352,6,837.84,33688.85,32851.01
23044,763,SO49138,420,4,2,141.615,283.23,7/31/2012,8/12/2012,7/8/2012,352,6,837.84,33688.85,32851.01
23045,159,SO49139,265,3,5,202.332,1011.66,7/31/2012,8/12/2012,7/8/2012,257,4,746.94,22820.84,22073.9
23046,159,SO49139,389,14,1,600.2625,600.2625,7/31/2012,8/12/2012,7/8/2012,257,4,746.94,22820.84,22073.9
23047,159,SO49139,373,15,1,1308.9375,1308.9375,7/31/2012,8/12/2012,7/8/2012,257,4,746.94,22820.84,22073.9
23048,159,SO49139,375,17,1,1308.9375,1308.9375,7/31/2012,8/12/2012,7/8/2012,257,4,746.94,22820.84,22073.9
23049,159,SO49139,339,17,1,469.794,469.794,7/31/2012,8/12/2012,7/8/2012,257,4,746.94,22820.84,22073.9
23050,159,SO49139,335,17,1,469.794,469.794,7/31/2012,8/12/2012,7/8/2012,257,4,746.94,22820.84,22073.9
23051,159,SO49139,325,17,1,469.794,469.794,7/31/2012,8/12/2012,7/8/2012,257,4,746.94,22820.84,22073.9
23052,159,SO49139,417,3,1,324.4527,324.4527,7/31/2012,8/12/2012,7/8/2012,257,4,746.94,22820.84,22073.9
23053,159,SO49139,435,3,1,324.4527,324.4527,7/31/2012,8/12/2012,7/8/2012,257,4,746.94,22820.84,22073.9
23054,159,SO49139,433,3,1,324.4527,324.4527,7/31/2012,8/12/2012,7/8/2012,257,4,746.94,22820.84,22073.9
23055,159,SO49139,462,5,1,14.1289,14.1289,7/31/2012,8/12/2012,7/8/2012,257,4,746.94,22820.84,22073.9
23056,159,SO49139,286,3,2,183.9382,367.8764,7/31/2012,8/12/2012,7/8/2012,257,4,746.94,22820.84,22073.9
23057,159,SO49139,369,14,2,1466.01,2932.02,7/31/2012,8/12/2012,7/8/2012,257,4,746.94,22820.84,22073.9
23058,159,SO49139,331,14,2,469.794,939.588,7/31/2012,8/12/2012,7/8/2012,257,4,746.94,22820.84,22073.9
23059,159,SO49139,329,17,2,469.794,939.588,7/31/2012,8/12/2012,7/8/2012,257,4,746.94,22820.84,22073.9
23060,159,SO49139,327,15,4,469.794,1879.176,7/31/2012,8/12/2012,7/8/2012,257,4,746.94,22820.84,22073.9
23061,159,SO49139,422,1,6,67.539,405.234,7/31/2012,8/12/2012,7/8/2012,257,4,746.94,22820.84,22073.9
23062,159,SO49139,263,3,6,202.332,1213.992,7/31/2012,8/12/2012,7/8/2012,257,4,746.94,22820.84,22073.9
23063,159,SO49139,333,17,6,469.794,2818.764,7/31/2012,8/12/2012,7/8/2012,257,4,746.94,22820.84,22073.9
23064,159,SO49139,343,17,10,469.794,4697.94,7/31/2012,8/12/2012,7/8/2012,257,4,746.94,22820.84,22073.9
23065,891,SO49140,333,17,5,469.794,2348.97,7/31/2012,8/12/2012,7/8/2012,84,6,506.04,20987.19,20481.15
23066,891,SO49140,381,14,1,600.2625,600.2625,7/31/2012,8/12/2012,7/8/2012,84,6,506.04,20987.19,20481.15
23067,891,SO49140,375,17,1,1308.9375,1308.9375,7/31/2012,8/12/2012,7/8/2012,84,6,506.04,20987.19,20481.15
23068,891,SO49140,373,15,1,1308.9375,1308.9375,7/31/2012,8/12/2012,7/8/2012,84,6,506.04,20987.19,20481.15
23069,891,SO49140,331,14,1,469.794,469.794,7/31/2012,8/12/2012,7/8/2012,84,6,506.04,20987.19,20481.15
23070,891,SO49140,435,3,1,324.4527,324.4527,7/31/2012,8/12/2012,7/8/2012,84,6,506.04,20987.19,20481.15
23071,891,SO49140,422,1,1,67.539,67.539,7/31/2012,8/12/2012,7/8/2012,84,6,506.04,20987.19,20481.15
23072,891,SO49140,236,7,1,28.8404,28.8404,7/31/2012,8/12/2012,7/8/2012,84,6,506.04,20987.19,20481.15
23073,891,SO49140,464,5,2,14.1289,28.2578,7/31/2012,8/12/2012,7/8/2012,84,6,506.04,20987.19,20481.15
23074,891,SO49140,230,7,2,28.8404,57.6808,7/31/2012,8/12/2012,7/8/2012,84,6,506.04,20987.19,20481.15
23075,891,SO49140,417,3,2,324.4527,648.9054,7/31/2012,8/12/2012,7/8/2012,84,6,506.04,20987.19,20481.15
23076,891,SO49140,263,3,2,202.332,404.664,7/31/2012,8/12/2012,7/8/2012,84,6,506.04,20987.19,20481.15
23077,891,SO49140,343,17,2,469.794,939.588,7/31/2012,8/12/2012,7/8/2012,84,6,506.04,20987.19,20481.15
23078,891,SO49140,327,15,2,469.794,939.588,7/31/2012,8/12/2012,7/8/2012,84,6,506.04,20987.19,20481.15
23079,891,SO49140,335,17,3,469.794,1409.382,7/31/2012,8/12/2012,7/8/2012,84,6,506.04,20987.19,20481.15
23080,891,SO49140,329,17,3,469.794,1409.382,7/31/2012,8/12/2012,7/8/2012,84,6,506.04,20987.19,20481.15
23081,891,SO49140,323,17,3,469.794,1409.382,7/31/2012,8/12/2012,7/8/2012,84,6,506.04,20987.19,20481.15
23082,891,SO49140,462,5,3,14.1289,42.3867,7/31/2012,8/12/2012,7/8/2012,84,6,506.04,20987.19,20481.15
23083,891,SO49140,447,18,3,15,45,7/31/2012,8/12/2012,7/8/2012,84,6,506.04,20987.19,20481.15
23084,891,SO49140,456,10,3,44.994,134.982,7/31/2012,8/12/2012,7/8/2012,84,6,506.04,20987.19,20481.15
23085,891,SO49140,221,18,4,20.1865,80.746,7/31/2012,8/12/2012,7/8/2012,84,6,506.04,20987.19,20481.15
23086,891,SO49140,224,10,4,5.1865,20.746,7/31/2012,8/12/2012,7/8/2012,84,6,506.04,20987.19,20481.15
23087,891,SO49140,445,8,4,35.994,143.976,7/31/2012,8/12/2012,7/8/2012,84,6,506.04,20987.19,20481.15
23088,891,SO49140,453,8,4,35.994,143.976,7/31/2012,8/12/2012,7/8/2012,84,6,506.04,20987.19,20481.15
23089,891,SO49140,271,3,4,202.332,809.328,7/31/2012,8/12/2012,7/8/2012,84,6,506.04,20987.19,20481.15
23090,891,SO49140,233,7,4,28.8404,115.3616,7/31/2012,8/12/2012,7/8/2012,84,6,506.04,20987.19,20481.15
23091,891,SO49140,339,17,4,469.794,1879.176,7/31/2012,8/12/2012,7/8/2012,84,6,506.04,20987.19,20481.15
23092,891,SO49140,368,14,1,1466.01,1466.01,7/31/2012,8/12/2012,7/8/2012,84,6,506.04,20987.19,20481.15
23093,891,SO49140,460,6,5,53.994,269.97,7/31/2012,8/12/2012,7/8/2012,84,6,506.04,20987.19,20481.15
23094,891,SO49140,459,6,5,53.994,269.97,7/31/2012,8/12/2012,7/8/2012,84,6,506.04,20987.19,20481.15
23095,891,SO49140,461,6,5,53.994,269.97,7/31/2012,8/12/2012,7/8/2012,84,6,506.04,20987.19,20481.15
23096,891,SO49140,458,10,5,44.994,224.97,7/31/2012,8/12/2012,7/8/2012,84,6,506.04,20987.19,20481.15
23097,891,SO49140,216,18,5,20.1865,100.9325,7/31/2012,8/12/2012,7/8/2012,84,6,506.04,20987.19,20481.15
23098,891,SO49140,286,3,6,183.9382,1103.6292,7/31/2012,8/12/2012,7/8/2012,84,6,506.04,20987.19,20481.15
23099,891,SO49140,213,18,8,20.1865,161.492,7/31/2012,8/12/2012,7/8/2012,84,6,506.04,20987.19,20481.15
23100,746,SO49141,329,17,2,469.794,939.588,7/31/2012,8/12/2012,7/8/2012,528,4,54.3,939.59,885.29
23101,1894,SO49142,428,3,1,209.256,209.256,7/31/2012,8/12/2012,7/8/2012,596,1,6.52,209.26,202.74
23102,1890,SO49143,415,3,1,198.036,198.036,7/31/2012,8/12/2012,7/8/2012,669,1,5.84,198.04,192.2
23103,2365,SO49144,433,3,1,324.4527,324.4527,7/31/2012,8/12/2012,7/8/2012,224,5,6.6,324.45,317.85
23104,2223,SO49145,469,5,1,22.794,22.794,7/31/2012,8/12/2012,7/8/2012,422,5,254.72,5054.6,4799.88
23105,2223,SO49145,468,5,1,22.794,22.794,7/31/2012,8/12/2012,7/8/2012,422,5,254.72,5054.6,4799.88
23106,2223,SO49145,360,13,2,1229.4589,2458.9178,7/31/2012,8/12/2012,7/8/2012,422,5,254.72,5054.6,4799.88
23107,2223,SO49145,358,15,2,1229.4589,2458.9178,7/31/2012,8/12/2012,7/8/2012,422,5,254.72,5054.6,4799.88
23108,2223,SO49145,470,5,4,22.794,91.176,7/31/2012,8/12/2012,7/8/2012,422,5,254.72,5054.6,4799.88
23109,519,SO49146,470,5,15,20.8945,313.4175,7/31/2012,8/12/2012,7/8/2012,385,4,684.74,26597.15,25912.41
23110,519,SO49146,362,15,1,1229.4589,1229.4589,7/31/2012,8/12/2012,7/8/2012,385,4,684.74,26597.15,25912.41
23111,519,SO49146,399,1,1,33.7745,33.7745,7/31/2012,8/12/2012,7/8/2012,385,4,684.74,26597.15,25912.41
23112,519,SO49146,354,15,2,1242.8518,2485.7036,7/31/2012,8/12/2012,7/8/2012,385,4,684.74,26597.15,25912.41
23113,519,SO49146,420,4,4,141.615,566.46,7/31/2012,8/12/2012,7/8/2012,385,4,684.74,26597.15,25912.41
23114,519,SO49146,428,3,4,209.256,837.024,7/31/2012,8/12/2012,7/8/2012,385,4,684.74,26597.15,25912.41
23115,519,SO49146,358,15,4,1229.4589,4917.8356,7/31/2012,8/12/2012,7/8/2012,385,4,684.74,26597.15,25912.41
23116,519,SO49146,469,5,6,22.794,136.764,7/31/2012,8/12/2012,7/8/2012,385,4,684.74,26597.15,25912.41
23117,519,SO49146,360,13,6,1229.4589,7376.7534,7/31/2012,8/12/2012,7/8/2012,385,4,684.74,26597.15,25912.41
23118,519,SO49146,356,15,7,1242.8518,8699.9626,7/31/2012,8/12/2012,7/8/2012,385,4,684.74,26597.15,25912.41
23119,2485,SO49147,329,17,2,469.794,939.588,7/31/2012,8/12/2012,7/8/2012,79,3,2674.28,82168.79,79494.51
23120,2485,SO49147,369,14,1,1466.01,1466.01,7/31/2012,8/12/2012,7/8/2012,79,3,2674.28,82168.79,79494.51
23121,2485,SO49147,333,17,1,469.794,469.794,7/31/2012,8/12/2012,7/8/2012,79,3,2674.28,82168.79,79494.51
23122,2485,SO49147,221,18,2,20.1865,40.373,7/31/2012,8/12/2012,7/8/2012,79,3,2674.28,82168.79,79494.51
23123,2485,SO49147,368,14,2,1466.01,2932.02,7/31/2012,8/12/2012,7/8/2012,79,3,2674.28,82168.79,79494.51
23124,2485,SO49147,323,17,2,469.794,939.588,7/31/2012,8/12/2012,7/8/2012,79,3,2674.28,82168.79,79494.51
23125,2485,SO49147,325,17,3,469.794,1409.382,7/31/2012,8/12/2012,7/8/2012,79,3,2674.28,82168.79,79494.51
23126,2485,SO49147,343,17,3,469.794,1409.382,7/31/2012,8/12/2012,7/8/2012,79,3,2674.28,82168.79,79494.51
23127,2485,SO49147,371,17,3,1308.9375,3926.8125,7/31/2012,8/12/2012,7/8/2012,79,3,2674.28,82168.79,79494.51
23128,2485,SO49147,373,15,3,1308.9375,3926.8125,7/31/2012,8/12/2012,7/8/2012,79,3,2674.28,82168.79,79494.51
23129,2485,SO49147,370,17,3,1466.01,4398.03,7/31/2012,8/12/2012,7/8/2012,79,3,2674.28,82168.79,79494.51
23130,2485,SO49147,233,7,3,28.8404,86.5212,7/31/2012,8/12/2012,7/8/2012,79,3,2674.28,82168.79,79494.51
23131,2485,SO49147,224,10,3,5.1865,15.5595,7/31/2012,8/12/2012,7/8/2012,79,3,2674.28,82168.79,79494.51
23132,2485,SO49147,216,18,4,20.1865,80.746,7/31/2012,8/12/2012,7/8/2012,79,3,2674.28,82168.79,79494.51
23133,2485,SO49147,456,10,4,44.994,179.976,7/31/2012,8/12/2012,7/8/2012,79,3,2674.28,82168.79,79494.51
23134,2485,SO49147,458,10,4,44.994,179.976,7/31/2012,8/12/2012,7/8/2012,79,3,2674.28,82168.79,79494.51
23135,2485,SO49147,389,14,4,600.2625,2401.05,7/31/2012,8/12/2012,7/8/2012,79,3,2674.28,82168.79,79494.51
23136,2485,SO49147,383,14,4,600.2625,2401.05,7/31/2012,8/12/2012,7/8/2012,79,3,2674.28,82168.79,79494.51
23137,2485,SO49147,381,14,4,600.2625,2401.05,7/31/2012,8/12/2012,7/8/2012,79,3,2674.28,82168.79,79494.51
23138,2485,SO49147,327,15,4,469.794,1879.176,7/31/2012,8/12/2012,7/8/2012,79,3,2674.28,82168.79,79494.51
23139,2485,SO49147,321,14,5,469.794,2348.97,7/31/2012,8/12/2012,7/8/2012,79,3,2674.28,82168.79,79494.51
23140,2485,SO49147,341,14,5,469.794,2348.97,7/31/2012,8/12/2012,7/8/2012,79,3,2674.28,82168.79,79494.51
23141,2485,SO49147,331,14,5,469.794,2348.97,7/31/2012,8/12/2012,7/8/2012,79,3,2674.28,82168.79,79494.51
23142,2485,SO49147,339,17,5,469.794,2348.97,7/31/2012,8/12/2012,7/8/2012,79,3,2674.28,82168.79,79494.51
23143,2485,SO49147,335,17,5,469.794,2348.97,7/31/2012,8/12/2012,7/8/2012,79,3,2674.28,82168.79,79494.51
23144,2485,SO49147,375,17,5,1308.9375,6544.6875,7/31/2012,8/12/2012,7/8/2012,79,3,2674.28,82168.79,79494.51
